,CD_PROGRAMA_IES,NM_PROGRAMA_IES,SG_ENTIDADE_ENSINO,NM_ENTIDADE_ENSINO,AN_BASE,ID_ADD_PRODUCAO_INTELECTUAL,ID_PRODUCAO_INTELECTUAL,NM_PRODUCAO,ID_AREA_CONCENTRACAO,NM_AREA_CONCENTRACAO
430446,42004012022P1,COMPUTAÇÃO,FURG,UNIVERSIDADE FEDERAL DO RIO GRANDE,2019,29315124,7856980,TOWARDS MACHINE LEARNING ENHANCED MATHS TEACHING TO THE BLIND,80809,COMPUTAÇÃO
430447,42004012022P1,COMPUTAÇÃO,FURG,UNIVERSIDADE FEDERAL DO RIO GRANDE,2019,29315125,7840252,TYPICAL HESITANT FUZZY SETS: EVALUATING STRATEGIES IN GDM APPLYING CONSENSUS MEASURES,80809,COMPUTAÇÃO
430448,42004012022P1,COMPUTAÇÃO,FURG,UNIVERSIDADE FEDERAL DO RIO GRANDE,2019,29315126,7788679,UM AMBIENTE DE SIMULAÇÃO MULTIAGENTE PARA VIAS REGULATÓRIAS,80809,COMPUTAÇÃO
430457,42004012022P1,COMPUTAÇÃO,FURG,UNIVERSIDADE FEDERAL DO RIO GRANDE,2019,29315147,8155968,UM ESTUDO COMPARATIVO ENTRE DOIS MODELOS QUE ESTIMAM A HABILIDADE DOS ESTUDANTES: ELO E TEORIA DE RESPOSTA AO ITEM,80809,COMPUTAÇÃO
430458,42004012022P1,COMPUTAÇÃO,FURG,UNIVERSIDADE FEDERAL DO RIO GRANDE,2019,29315151,8156171,UNDERWATER SONAR AND AERIAL IMAGES DATA FUSION FOR ROBOT LOCALIZATION,80809,COMPUTAÇÃO
430459,42004012022P1,COMPUTAÇÃO,FURG,UNIVERSIDADE FEDERAL DO RIO GRANDE,2019,29315152,7788403,USING SCOAP METRICS TO CLASSIFY EASY- OR HARD-TO-TEST FAULTS,80809,COMPUTAÇÃO
430460,42004012022P1,COMPUTAÇÃO,FURG,UNIVERSIDADE FEDERAL DO RIO GRANDE,2019,29315153,7788722,USO DA ÁGUA: CONVERSÃO DE UM JOGO WEB PARA MOBILE UTILIZANDO UNITY E SQLITE,80809,COMPUTAÇÃO
430461,42004012022P1,COMPUTAÇÃO,FURG,UNIVERSIDADE FEDERAL DO RIO GRANDE,2019,29315154,7788672,UTILIZAÇÃO DA REALIDADE VIRTUAL COMO FERRAMENTA PARA INCLUSÃO DE INDIVÍDUOS COM TRANSTORNO DO ESPECTRO AUTISTA NO MERCADO DE TRABALHO: UMA REVISÃO SISTEMÁTICA,80809,COMPUTAÇÃO
430462,42004012022P1,COMPUTAÇÃO,FURG,UNIVERSIDADE FEDERAL DO RIO GRANDE,2019,29315155,7788655,UTILIZAÇÃO DA REALIDADE VIRTUAL PARA O APRIMORAMENTO DE COMPORTAMENTOS NÃO-VERBAIS EM JOVENS-ADULTOS COM TRANSTORNO DO ESPECTRO AUTISTA,80809,COMPUTAÇÃO
430463,42004012022P1,COMPUTAÇÃO,FURG,UNIVERSIDADE FEDERAL DO RIO GRANDE,2019,29315158,7788427,"16NM CMOS TECHNOLOGY EFFECTS ON 6T, 8T, AND 9T SRAM CELLS",80809,COMPUTAÇÃO
430464,42004012022P1,COMPUTAÇÃO,FURG,UNIVERSIDADE FEDERAL DO RIO GRANDE,2019,29315159,8113606,3D SURFACES RECONSTRUCT IN UNDERWATER ENVIRONMENTS USING OBTAINED DATA FROM MSIS SONAR,80809,COMPUTAÇÃO
445852,25001019088P5,ENGENHARIA BIOMÉDICA,UFPE,UNIVERSIDADE FEDERAL DE PERNAMBUCO,2019,29403679,8664257,A MODEL FOR DIAGNOSIS OF ALZHEIMER DISEASE USING HARALICK TEXTURE FEATURES AND META FEATURE SELECTION,76633,COMPUTAÇÃO BIOMÉDICA
445855,25001019088P5,ENGENHARIA BIOMÉDICA,UFPE,UNIVERSIDADE FEDERAL DE PERNAMBUCO,2019,29403688,8942445,AN EMG-BASED VIRTUAL REALITY APPLICATION FOR MOTOR REHABILITATION,76633,COMPUTAÇÃO BIOMÉDICA
445857,25001019088P5,ENGENHARIA BIOMÉDICA,UFPE,UNIVERSIDADE FEDERAL DE PERNAMBUCO,2019,29403692,8948099,ANÁLISE DE AÇÕES PROPOSTAS À AGENDA 2030 FOCADAS EM SAÚDE E BEM-ESTAR,76633,COMPUTAÇÃO BIOMÉDICA
445860,25001019088P5,ENGENHARIA BIOMÉDICA,UFPE,UNIVERSIDADE FEDERAL DE PERNAMBUCO,2019,29403700,8665152,"ASSESSING THE RELATIONSHIP BETWEEN VARIOUS CLIMATIC RISK FACTORS AND MOSQUITO ABUNDANCE IN RECIFE, BRAZIL: CLIMATIC RISK FACTORS & MOSQUITO ABUNDANCE IN RECIFE",76633,COMPUTAÇÃO BIOMÉDICA
445863,25001019088P5,ENGENHARIA BIOMÉDICA,UFPE,UNIVERSIDADE FEDERAL DE PERNAMBUCO,2019,29403708,8982305,AVALIAÇÃO DE TECNOLOGIAS DE RECOMENDAÇÃO DE CONTEÚDO BASEADAS EM INTELIGÊNCIA ARTIFICIAL NUMA VISÃO EDUCACIONAL,76633,COMPUTAÇÃO BIOMÉDICA
445866,25001019088P5,ENGENHARIA BIOMÉDICA,UFPE,UNIVERSIDADE FEDERAL DE PERNAMBUCO,2019,29403733,8942419,COMPARISON OF RGB AND HSV COLOR SPACES FOR MOTION CAPTURE AND ANALYSIS OF INDIVIDUALS WITH LIMB DISCREPANCY,76633,COMPUTAÇÃO BIOMÉDICA
445868,25001019088P5,ENGENHARIA BIOMÉDICA,UFPE,UNIVERSIDADE FEDERAL DE PERNAMBUCO,2019,29403741,9025758,"CRIAÇÃO DE VÍDEOS SOBRE HIPERCALEMIA PARA PACIENTES DE UM SERVIÇO DE REFERÊNCIA EM INSUFICIÊNCIA CARDÍACA COMO FERRAMENTA DE EDUCAÇÃO, INFORMAÇÃO E COMUNICAÇÃO NO PERÍODO DE 2019-2020",76633,COMPUTAÇÃO BIOMÉDICA
445869,25001019088P5,ENGENHARIA BIOMÉDICA,UFPE,UNIVERSIDADE FEDERAL DE PERNAMBUCO,2019,29403745,8941969,DESENVOLVIMENTO DE REDE NEURAL ARTIFICIAL PARA AVALIAÇÃO DE CATEQUINA POR CROMATOGRAFIA EM CAMADA DELGADA,76633,COMPUTAÇÃO BIOMÉDICA
445877,25001019088P5,ENGENHARIA BIOMÉDICA,UFPE,UNIVERSIDADE FEDERAL DE PERNAMBUCO,2019,29403786,9162420,EXTENSION ACTIVITIES IN HIGHER EDUCATION: A PROCESS THAT PROMOTES THE SOCIAL INCLUSION,76633,COMPUTAÇÃO BIOMÉDICA
445878,25001019088P5,ENGENHARIA BIOMÉDICA,UFPE,UNIVERSIDADE FEDERAL DE PERNAMBUCO,2019,29403788,8982292,FUNDING FOR ACADEMY PROJECTS:VISION OF BRAZIL AND WORLD,76633,COMPUTAÇÃO BIOMÉDICA
445881,25001019088P5,ENGENHARIA BIOMÉDICA,UFPE,UNIVERSIDADE FEDERAL DE PERNAMBUCO,2019,29403831,8982275,INFORMÁTICA EM SAÚDE: UMA VISÃO BRASILEIRA,76633,COMPUTAÇÃO BIOMÉDICA
445882,25001019088P5,ENGENHARIA BIOMÉDICA,UFPE,UNIVERSIDADE FEDERAL DE PERNAMBUCO,2019,29403832,8941757,INTELIGÊNCIA ARTIFICIAL PARA O APOIO AO DIAGNÓSTICO DA DOENÇA DE ALZHEIMER UTILIZANDO IMAGENS DE RESSONÂNCIA MAGNÉTICA,76633,COMPUTAÇÃO BIOMÉDICA
445889,25001019088P5,ENGENHARIA BIOMÉDICA,UFPE,UNIVERSIDADE FEDERAL DE PERNAMBUCO,2019,29403868,8941905,MÉTODOS COMPUTACIONAIS APLICADOS AO DIAGNÓSTICO DE CÂNCER DE MAMA POR TERMOGRAFIA: UMA REVISÃO SISTEMÁTICA,76633,COMPUTAÇÃO BIOMÉDICA
445890,25001019088P5,ENGENHARIA BIOMÉDICA,UFPE,UNIVERSIDADE FEDERAL DE PERNAMBUCO,2019,29403870,8663914,MODEL BASED ON DEEP FEATURE EXTRACTION FOR DIAGNOSIS OF ALZHEIMER'S DISEASE,76633,COMPUTAÇÃO BIOMÉDICA
445891,25001019088P5,ENGENHARIA BIOMÉDICA,UFPE,UNIVERSIDADE FEDERAL DE PERNAMBUCO,2019,29403872,9162430,MODEL FOR CONTENT RECOMMENDATION IN MASSIVE OPEN ONLINE COURSES: MOTIVATIONAL ACTIONS IN A FORUM,76633,COMPUTAÇÃO BIOMÉDICA
445893,25001019088P5,ENGENHARIA BIOMÉDICA,UFPE,UNIVERSIDADE FEDERAL DE PERNAMBUCO,2019,29403885,8982276,O PAPEL DA ENGENHARIA CLÍNICA NOS PROGRAMAS DE GERENCIAMENTO DE EQUIPAMENTOS MÉDICO HOSPITALARES,76633,COMPUTAÇÃO BIOMÉDICA
445896,25001019088P5,ENGENHARIA BIOMÉDICA,UFPE,UNIVERSIDADE FEDERAL DE PERNAMBUCO,2019,29403895,8665124,PREDICTION OF ZIKA VIRUS SUITABILITY IN RECIFE (BRAZIL) USING ONLINE EXTREME LEARNING AND NEURAL NETWORKS,76633,COMPUTAÇÃO BIOMÉDICA
445898,25001019088P5,ENGENHARIA BIOMÉDICA,UFPE,UNIVERSIDADE FEDERAL DE PERNAMBUCO,2019,29403898,8948158,PROJETOS DE EMPODERAMENTO FEMININO: REDUÇÃO DA DESIGUALDADE ENTRE OS SEXOS NA CIÊNCIA NO BRASIL - UMA REVISÃO SISTEMÁTICA,76633,COMPUTAÇÃO BIOMÉDICA
445899,25001019088P5,ENGENHARIA BIOMÉDICA,UFPE,UNIVERSIDADE FEDERAL DE PERNAMBUCO,2019,29403901,8948100,PROPOSAL AND DESIGN OF DIGITAL BOOKLET THROUGH UNIVERSITY EXTENSION ACTIVITIES,76633,COMPUTAÇÃO BIOMÉDICA
445900,25001019088P5,ENGENHARIA BIOMÉDICA,UFPE,UNIVERSIDADE FEDERAL DE PERNAMBUCO,2019,29403902,8982256,PROPOSTA DE MODELO DE NANO CONTEÚDOS PARA A EDUCAÇÃO PERMANENTE EM SAÚDE (EPS) NO CONTROLE DAS INFECÇÕES HOSPITALARES,76633,COMPUTAÇÃO BIOMÉDICA
445910,25001019088P5,ENGENHARIA BIOMÉDICA,UFPE,UNIVERSIDADE FEDERAL DE PERNAMBUCO,2019,29403959,8948144,RELATION BETWEEN DEATHS DUE TO FALL IN THE ELDERLY POPULATION AND ASSOCIATED RISK FACTOR,76633,COMPUTAÇÃO BIOMÉDICA
445926,25001019088P5,ENGENHARIA BIOMÉDICA,UFPE,UNIVERSIDADE FEDERAL DE PERNAMBUCO,2019,29404013,9162431,URSE DESIGN FOR BRAZILIAN UNIFIED HEALTH SYSTEM: AN EXPERIENCE OF USAGE OF INTELLIGENT FORUM,76633,COMPUTAÇÃO BIOMÉDICA
445927,25001019088P5,ENGENHARIA BIOMÉDICA,UFPE,UNIVERSIDADE FEDERAL DE PERNAMBUCO,2019,29404017,8941729,USING AUDITORY STIMULI TO PREVENT EPILEPTIC SEIZURES - A HYPOTHESIS TEST,76633,COMPUTAÇÃO BIOMÉDICA
445928,25001019088P5,ENGENHARIA BIOMÉDICA,UFPE,UNIVERSIDADE FEDERAL DE PERNAMBUCO,2019,29404020,8666319,USO DE BATIDAS BINAURAIS ASSOCIADAS A INTELIGÊNCIA ARTIFICIAL COMO MÉTODO DE DETECÇÃO E PREVENÇÃO DE ATIVIDADES EPILÉPTICAS,76633,COMPUTAÇÃO BIOMÉDICA
445929,25001019088P5,ENGENHARIA BIOMÉDICA,UFPE,UNIVERSIDADE FEDERAL DE PERNAMBUCO,2019,29404021,8941862,USO DE CLASSIFICADORES NA PREDIÇÃO DE LESÕES DE MAMA A PARTIR DE IMAGENS TERMOGRÁFICAS,76633,COMPUTAÇÃO BIOMÉDICA
508099,20001010049P6,CIÊNCIA DA COMPUTAÇÃO,UFMA,UNIVERSIDADE FEDERAL DO MARANHÃO,2019,29799199,8921564,A COMPARATIVE STUDY ON AUTOMATIC MODEL AND HYPER-PARAMETER SELECTION IN CLASSIFIER ENSEMBLES,93329,CIÊNCIA DA COMPUTAÇÃO
508100,20001010049P6,CIÊNCIA DA COMPUTAÇÃO,UFMA,UNIVERSIDADE FEDERAL DO MARANHÃO,2019,29799200,8927277,A DOMAIN-SPECIFIC MODELING LANGUAGE FOR SPECIFICATION OF CLINICAL SCORES IN MOBILE HEALTH,93329,CIÊNCIA DA COMPUTAÇÃO
508101,20001010049P6,CIÊNCIA DA COMPUTAÇÃO,FUFPI,FUNDAÇÃO UNIVERSIDADE FEDERAL DO PIAUÍ,2019,29799201,8922211,A DUAL ANTENNA APPROACH FOR RANGE-ONLY SLAM,93329,CIÊNCIA DA COMPUTAÇÃO
508102,20001010049P6,CIÊNCIA DA COMPUTAÇÃO,UFMA,UNIVERSIDADE FEDERAL DO MARANHÃO,2019,29799202,8929620,A LANDSCAPE OF DIGITAL TOOLS FOR ROLE PLAYING GAMES SESSIONS,93329,CIÊNCIA DA COMPUTAÇÃO
508103,20001010049P6,CIÊNCIA DA COMPUTAÇÃO,FUFPI,FUNDAÇÃO UNIVERSIDADE FEDERAL DO PIAUÍ,2019,29799203,8875583,A METHOD FOR VOLTAGE SAG SOURCE LOCATION USING CLUSTERING ALGORITHM AND DECISION RULE LABELING,93329,CIÊNCIA DA COMPUTAÇÃO
508104,20001010049P6,CIÊNCIA DA COMPUTAÇÃO,FUFPI,FUNDAÇÃO UNIVERSIDADE FEDERAL DO PIAUÍ,2019,29799204,8922408,A METHODOLOGY FOR DETECTION OF POWER QUALITY DISTURBANCES IN THE CONTEXT OF DEMAND SIDE MANAGEMENT,93329,CIÊNCIA DA COMPUTAÇÃO
508105,20001010049P6,CIÊNCIA DA COMPUTAÇÃO,FUFPI,FUNDAÇÃO UNIVERSIDADE FEDERAL DO PIAUÍ,2019,29799206,9032909,A MOBILE HEALTH SYSTEM TO EMPOWER HEALTHCARE SERVICES IN REMOTE REGIONS,93329,CIÊNCIA DA COMPUTAÇÃO
508106,20001010049P6,CIÊNCIA DA COMPUTAÇÃO,UFMA,UNIVERSIDADE FEDERAL DO MARANHÃO,2019,29799207,8927292,A MOBILITY RESTRICTION AUTHORING TOOL APPROACH BASED ON A DOMAIN SPECIFIC MODELING LANGUAGE AND MODEL TRANSFORMATION,93329,CIÊNCIA DA COMPUTAÇÃO
508107,20001010049P6,CIÊNCIA DA COMPUTAÇÃO,UFMA,UNIVERSIDADE FEDERAL DO MARANHÃO,2019,29799210,8926295,A PROPOSAL OF EDUCATIONAL VIDEO GAMIFICATION AS A SERVICE,93329,CIÊNCIA DA COMPUTAÇÃO
508108,20001010049P6,CIÊNCIA DA COMPUTAÇÃO,UFMA,UNIVERSIDADE FEDERAL DO MARANHÃO,2019,29799212,8922033,A RECOMMENDER FOR RESOURCE ALLOCATION IN COMPUTE CLOUDS USING GENETIC ALGORITHMS AND SVR,93329,CIÊNCIA DA COMPUTAÇÃO
508109,20001010049P6,CIÊNCIA DA COMPUTAÇÃO,FUFPI,FUNDAÇÃO UNIVERSIDADE FEDERAL DO PIAUÍ,2019,29799213,8353806,A STUDY OF THE INFLUENCE OF TEXTUAL FEATURES IN LEARNING MEDICAL PRIOR AUTHORIZATION,93329,CIÊNCIA DA COMPUTAÇÃO
508110,20001010049P6,CIÊNCIA DA COMPUTAÇÃO,FUFPI,FUNDAÇÃO UNIVERSIDADE FEDERAL DO PIAUÍ,2019,29799214,8922157,A TEST CASE PRIORITIZATION APPROACH BASED ON SOFTWARE COMPONENT METRICS,93329,CIÊNCIA DA COMPUTAÇÃO
508111,20001010049P6,CIÊNCIA DA COMPUTAÇÃO,UFMA,UNIVERSIDADE FEDERAL DO MARANHÃO,2019,29799215,8850754,ACCELERATION OF BACKPROPAGATION TRAINING WITH SELECTIVE MOMENTUM TERM,93329,CIÊNCIA DA COMPUTAÇÃO
508112,20001010049P6,CIÊNCIA DA COMPUTAÇÃO,FUFPI,FUNDAÇÃO UNIVERSIDADE FEDERAL DO PIAUÍ,2019,29799217,8875466,AN APPROACH TO SUPPORT THE SELECTION OF RELEVANT STUDIES IN SYSTEMATIC REVIEW AND SYSTEMATIC MAPPINGS,93329,CIÊNCIA DA COMPUTAÇÃO
508113,20001010049P6,CIÊNCIA DA COMPUTAÇÃO,UFMA,UNIVERSIDADE FEDERAL DO MARANHÃO,2019,29799218,8922197,AN AUTOMATIC FRAMEWORK FOR PREDICTING LAWSUITS IN ENERGY SUPPLY COMPANIES USING XGBOOST AND BALANCED BAGGING,93329,CIÊNCIA DA COMPUTAÇÃO
508114,20001010049P6,CIÊNCIA DA COMPUTAÇÃO,FUFPI,FUNDAÇÃO UNIVERSIDADE FEDERAL DO PIAUÍ,2019,29799220,8874817,AN EFFICIENT MECHANISM TO IMPROVE CONVERGECAST TRAFFIC IN CLUSTER-TREE WIRELESS SENSOR NETWORKS BASED ON IEEE 802.15.4.,93329,CIÊNCIA DA COMPUTAÇÃO
508115,20001010049P6,CIÊNCIA DA COMPUTAÇÃO,UFMA,UNIVERSIDADE FEDERAL DO MARANHÃO,2019,29799221,8813331,AN ERGONOMIC EVALUATION METHOD USING A MOBILE DEPTH SENSOR AND POSE ESTIMATION,93329,CIÊNCIA DA COMPUTAÇÃO
508116,20001010049P6,CIÊNCIA DA COMPUTAÇÃO,FUFPI,FUNDAÇÃO UNIVERSIDADE FEDERAL DO PIAUÍ,2019,29799223,9032898,AN IOT-BASED SOLUTION FOR SMART PARKING,93329,CIÊNCIA DA COMPUTAÇÃO
508117,20001010049P6,CIÊNCIA DA COMPUTAÇÃO,FUFPI,FUNDAÇÃO UNIVERSIDADE FEDERAL DO PIAUÍ,2019,29799224,9032789,AN IOT-BASED WATER MONITORING SYSTEM FOR SMART BUILDINGS,93329,CIÊNCIA DA COMPUTAÇÃO
508118,20001010049P6,CIÊNCIA DA COMPUTAÇÃO,UFMA,UNIVERSIDADE FEDERAL DO MARANHÃO,2019,29799225,8926434,ANÁLISE DA GAMIFICAÇÃO DE UM AMBIENTE VIRTUAL DE APRENDIZAGEM BASEADA NOS PERFIS DE BARTLE,93329,CIÊNCIA DA COMPUTAÇÃO
508119,20001010049P6,CIÊNCIA DA COMPUTAÇÃO,FUFPI,FUNDAÇÃO UNIVERSIDADE FEDERAL DO PIAUÍ,2019,29799227,9033185,ANÁLISE DE REQUISITOS DE SOFTWARES PARA IMPLANTAÇÃO EM AMBIENTES REAIS NO CENÁRIO DE SMART GRID,93329,CIÊNCIA DA COMPUTAÇÃO
508120,20001010049P6,CIÊNCIA DA COMPUTAÇÃO,UFMA,UNIVERSIDADE FEDERAL DO MARANHÃO,2019,29799228,8926583,ANALISE DO MODELO BKT NA AVALIACÃO DA CURVA DE APRENDIZAGEM DE ALUNOS DE ALGORITMOS,93329,CIÊNCIA DA COMPUTAÇÃO
508121,20001010049P6,CIÊNCIA DA COMPUTAÇÃO,FUFPI,FUNDAÇÃO UNIVERSIDADE FEDERAL DO PIAUÍ,2019,29799230,8874673,APLICAÇÃO MÓVEL PARA AVALIAÇÃO POSTURAL USANDO VISÃO COMPUTACIONAL,93329,CIÊNCIA DA COMPUTAÇÃO
508122,20001010049P6,CIÊNCIA DA COMPUTAÇÃO,FUFPI,FUNDAÇÃO UNIVERSIDADE FEDERAL DO PIAUÍ,2019,29799231,8922208,APPLICATION OF A DATA COMMUNICATION INFRASTRUCTURE FOR THE VOLTAGE MAGNITUDE CONTROL IN TRANSMISSION POWER SYSTEMS,93329,CIÊNCIA DA COMPUTAÇÃO
508123,20001010049P6,CIÊNCIA DA COMPUTAÇÃO,UFMA,UNIVERSIDADE FEDERAL DO MARANHÃO,2019,29799232,8813887,AUTOMATIC OCULAR ALIGNMENT EVALUATION FOR STRABISMUS DETECTION USING U-NET AND RESNET NETWORKS,93329,CIÊNCIA DA COMPUTAÇÃO
508124,20001010049P6,CIÊNCIA DA COMPUTAÇÃO,UFMA,UNIVERSIDADE FEDERAL DO MARANHÃO,2019,29799233,8813891,AUTOMATIC OCULAR ALIGNMENT EVALUATION FORSTRABISMUS DETECTION USING INDEX OF PHYLOGENETICDIVERSITY AND SUPPORT VECTOR MACHINE,93329,CIÊNCIA DA COMPUTAÇÃO
508125,20001010049P6,CIÊNCIA DA COMPUTAÇÃO,UFMA,UNIVERSIDADE FEDERAL DO MARANHÃO,2019,29799235,8813834,AVALIAÇÃO AUTOMÁTICA DO ALINHAMENTO OCULAR PARA DETECÇÃO DO ESTRABISMO USANDO REDES YOLO E U-NET,93329,CIÊNCIA DA COMPUTAÇÃO
508126,20001010049P6,CIÊNCIA DA COMPUTAÇÃO,UFMA,UNIVERSIDADE FEDERAL DO MARANHÃO,2019,29799237,8851967,BUMBAR: MULTIMEDIA AUTHORING THROUGH AUGMENTED REALITY,93329,CIÊNCIA DA COMPUTAÇÃO
508127,20001010049P6,CIÊNCIA DA COMPUTAÇÃO,UFMA,UNIVERSIDADE FEDERAL DO MARANHÃO,2019,29799238,8813994,CAPACITATED IMPLEMENTATION OF GROWING NEURAL GAS APPLIED TO THE ELECTRIC DISTRIBUTION COMPANIES MEASURING LOGISTICS IN BRAZIL,93329,CIÊNCIA DA COMPUTAÇÃO
508128,20001010049P6,CIÊNCIA DA COMPUTAÇÃO,UFMA,UNIVERSIDADE FEDERAL DO MARANHÃO,2019,29799239,8813904,CLASSIFICAÇÃO DE GLIOMAS UTILIZANDO ÍNDICES DE BIODIVERSIDADE E DE DIVERSIDADE FILOGENÉTICA EM IMAGENS POR RESSONÂNCIA MAGNÉTICA ATRAVÉS DE UMA ABORDAGEM RADIOMICS,93329,CIÊNCIA DA COMPUTAÇÃO
508129,20001010049P6,CIÊNCIA DA COMPUTAÇÃO,FUFPI,FUNDAÇÃO UNIVERSIDADE FEDERAL DO PIAUÍ,2019,29799240,8875235,CLASSIFICAÇÃO DE IMAGENS DE BIÓPSIAS RENAIS COM GLOMERULOESCLEROSE SEGMENTAR E FOCAL OU COM LESÕES MI´NIMAS UTILIZANDO TRANSFER LEARNING EM CNN,93329,CIÊNCIA DA COMPUTAÇÃO
508130,20001010049P6,CIÊNCIA DA COMPUTAÇÃO,UFMA,UNIVERSIDADE FEDERAL DO MARANHÃO,2019,29799241,8813091,"CLASSIFICATION OF BRAIN LESIONS ON MAGNETIC RESONANCE IMAGING USING SUPERPIXEL, PSO AND CONVOLUTIONAL NEURAL NETWORK",93329,CIÊNCIA DA COMPUTAÇÃO
508131,20001010049P6,CIÊNCIA DA COMPUTAÇÃO,FUFPI,FUNDAÇÃO UNIVERSIDADE FEDERAL DO PIAUÍ,2019,29799242,8874400,CLASSIFICATION OF POWER QUALITY DISTURBANCES USING CONVOLUTIONAL NETWORK AND LONG SHORT-TERM MEMORY NETWORK,93329,CIÊNCIA DA COMPUTAÇÃO
508132,20001010049P6,CIÊNCIA DA COMPUTAÇÃO,FUFPI,FUNDAÇÃO UNIVERSIDADE FEDERAL DO PIAUÍ,2019,29799245,9033151,COGNITIVE SMART PLUGS FOR SIGNATURE IDENTIFICATION OF RESIDENTIAL HOME APPLIANCE LOAD USING MACHINE LEARNING: FROM THEORY TO PRACTICE,93329,CIÊNCIA DA COMPUTAÇÃO
508133,20001010049P6,CIÊNCIA DA COMPUTAÇÃO,UFMA,UNIVERSIDADE FEDERAL DO MARANHÃO,2019,29799246,8850800,COLLABNET - COLLABORATIVE DEEP LEARNING NETWORK,93329,CIÊNCIA DA COMPUTAÇÃO
508134,20001010049P6,CIÊNCIA DA COMPUTAÇÃO,UFMA,UNIVERSIDADE FEDERAL DO MARANHÃO,2019,29799249,8813993,CONSUMER UNITS MEASUREMENT PLANNING USING SIMULATED ANNEALING,93329,CIÊNCIA DA COMPUTAÇÃO
508135,20001010049P6,CIÊNCIA DA COMPUTAÇÃO,UFMA,UNIVERSIDADE FEDERAL DO MARANHÃO,2019,29799250,8922202,CONTAGEM AUTOMÁTICA IN VITRO DE LARVAS DE CARRAPATO UTILIZANDO U-NET E FRST,93329,CIÊNCIA DA COMPUTAÇÃO
508136,20001010049P6,CIÊNCIA DA COMPUTAÇÃO,FUFPI,FUNDAÇÃO UNIVERSIDADE FEDERAL DO PIAUÍ,2019,29799251,8352121,CONTROLE ADAPTATIVO DE SEMÁFORO COM PELOTÕES VEICULARES MAIS ACURADOS,93329,CIÊNCIA DA COMPUTAÇÃO
508137,20001010049P6,CIÊNCIA DA COMPUTAÇÃO,UFMA,UNIVERSIDADE FEDERAL DO MARANHÃO,2019,29799253,8927025,DESCOBERTA DINÂMICA DE SERVIÇOS DE IOT BASEADO NO PROCESSAMENTO SEMÂNTICO DE FLUXOS DE EVENTOS,93329,CIÊNCIA DA COMPUTAÇÃO
508138,20001010049P6,CIÊNCIA DA COMPUTAÇÃO,UFMA,UNIVERSIDADE FEDERAL DO MARANHÃO,2019,29799254,8829316,DETECÇÃO AUTOMÁTICA DE GLAUCOMA EM IMAGENS DE PACIENTES NÃO COLABORATIVOS USANDO O DIÂMETRO LIMBAR,93329,CIÊNCIA DA COMPUTAÇÃO
508139,20001010049P6,CIÊNCIA DA COMPUTAÇÃO,UFMA,UNIVERSIDADE FEDERAL DO MARANHÃO,2019,29799255,8845029,DIAGNÓSTICO DE GLAUCOMA BASEADO EM DEEP FEATURES,93329,CIÊNCIA DA COMPUTAÇÃO
508140,20001010049P6,CIÊNCIA DA COMPUTAÇÃO,UFMA,UNIVERSIDADE FEDERAL DO MARANHÃO,2019,29799256,8844956,DIAGNÓSTICO DE GLAUCOMA EM IMAGENS DE FUNDO DE OLHO USANDO ÍNDICES TAXONÔMICOS,93329,CIÊNCIA DA COMPUTAÇÃO
508141,20001010049P6,CIÊNCIA DA COMPUTAÇÃO,UFMA,UNIVERSIDADE FEDERAL DO MARANHÃO,2019,29799257,8932164,DIRECT HYDROCARBON INDICATORS BASED ON LONG SHORT-TERM MEMORY NEURAL NETWORK,93329,CIÊNCIA DA COMPUTAÇÃO
508142,20001010049P6,CIÊNCIA DA COMPUTAÇÃO,UFMA,UNIVERSIDADE FEDERAL DO MARANHÃO,2019,29799258,8845189,EDUCAÇÃO TUTORIAL EM COMPUTAÇÃO: UMA ANÁLISE RETROSPECTIVA DAS ATIVIDADES REALIZADAS PARA A FORMAÇÃO PESSOAL E PROFISSIONAL DE CIENTISTAS DA COMPUTAÇÃO,93329,CIÊNCIA DA COMPUTAÇÃO
508143,20001010049P6,CIÊNCIA DA COMPUTAÇÃO,FUFPI,FUNDAÇÃO UNIVERSIDADE FEDERAL DO PIAUÍ,2019,29799259,8875418,EFEITOS COLATERAIS DA VISUALIZAC¸A~O DE DI´VIDAS TE´CNICAS EM NI´VEL DE FUNCIONALIDADES EM UM PROJETO DE MANUTENC¸A~O DE SOFTWARE,93329,CIÊNCIA DA COMPUTAÇÃO
508144,20001010049P6,CIÊNCIA DA COMPUTAÇÃO,FUFPI,FUNDAÇÃO UNIVERSIDADE FEDERAL DO PIAUÍ,2019,29799261,8922303,ENTROPY PROJECTION CURVED GABOR WITH RANDOM FOREST AND SVM FOR FACE RECOGNITION,93329,CIÊNCIA DA COMPUTAÇÃO
508145,20001010049P6,CIÊNCIA DA COMPUTAÇÃO,UFMA,UNIVERSIDADE FEDERAL DO MARANHÃO,2019,29799263,8813972,ESTIMAÇÃO DE CONSUMO DE ENERGIA ELÉTRICA PARA NOVOS CONSUMIDORES BASEADO NO CONSUMO DA VIZINHANÇA,93329,CIÊNCIA DA COMPUTAÇÃO
